Id,rank_test_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
528,361,0.8015605590062111,0.03268873643089789,0.004412651062011719,0.0010190519919022242,0.0028415679931640624,0.0008835227755773258,entropy,6,1,8,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 8}",0.7515527950310559,0.7875,0.8375,0.8375,0.79375
525,361,0.8015605590062111,0.03268873643089789,0.004461669921875,0.0010096709990681629,0.002580690383911133,0.00026087444106869456,entropy,6,1,5,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7515527950310559,0.7875,0.8375,0.8375,0.79375
168,361,0.8015605590062111,0.030970606862777344,0.004489231109619141,0.0007674017941881215,0.003051137924194336,0.0005900203610546995,gini,6,4,8,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7515527950310559,0.79375,0.8375,0.83125,0.79375
165,361,0.8015605590062111,0.030970606862777344,0.014659881591796875,0.0030032698447837024,0.0036278724670410155,0.0015047741096749126,gini,6,4,5,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7515527950310559,0.79375,0.8375,0.83125,0.79375
136,370,0.8015450310559006,0.028217605611807056,0.0036344528198242188,8.509412600331353e-05,0.0025397300720214843,8.298016076191459e-05,gini,5,3,6,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 6}",0.7639751552795031,0.7875,0.85,0.80625,0.8
134,370,0.8015450310559006,0.029304151010795122,0.0036955833435058593,8.024966792124043e-05,0.002573537826538086,0.0001534893853511843,gini,5,2,9,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 9}",0.7639751552795031,0.78125,0.85,0.8125,0.8
135,370,0.8015450310559006,0.028217605611807056,0.0037369728088378906,9.725303967939666e-05,0.002503490447998047,6.722331807032873e-05,gini,5,3,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.7639751552795031,0.7875,0.85,0.80625,0.8
137,370,0.8015450310559006,0.028217605611807056,0.0038043975830078123,0.0001712186322492282,0.0026846408843994142,0.00016538142546153374,gini,5,3,7,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 7}",0.7639751552795031,0.7875,0.85,0.80625,0.8
132,370,0.8015450310559006,0.029304151010795122,0.003849697113037109,0.0005594193386374865,0.0028009891510009767,0.0005731964534978852,gini,5,2,7,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 7}",0.7639751552795031,0.78125,0.85,0.8125,0.8
131,370,0.8015450310559006,0.029304151010795122,0.004117441177368164,0.0006344625145923049,0.005477523803710938,0.0044925604873049816,gini,5,2,6,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 6}",0.7639751552795031,0.78125,0.85,0.8125,0.8
130,370,0.8015450310559006,0.029304151010795122,0.004204988479614258,0.000971634112746015,0.0029078006744384767,0.0006058965157773404,gini,5,2,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7639751552795031,0.78125,0.85,0.8125,0.8
133,370,0.8015450310559006,0.029304151010795122,0.004682493209838867,0.001959991627929267,0.0025093555450439453,0.0001092891626373509,gini,5,2,8,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 8}",0.7639751552795031,0.78125,0.85,0.8125,0.8
146,370,0.8015450310559006,0.028217605611807056,0.004767227172851563,0.0018223821776763485,0.004135274887084961,0.0005679317642640692,gini,5,5,6,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 6}",0.7639751552795031,0.7875,0.85,0.80625,0.8
138,370,0.8015450310559006,0.028217605611807056,0.0047954082489013675,0.00042701641044009863,0.0031955718994140627,0.00040161597689804875,gini,5,3,8,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 8}",0.7639751552795031,0.7875,0.85,0.80625,0.8
145,370,0.8015450310559006,0.028217605611807056,0.006234216690063477,0.0013193362894943887,0.003915596008300781,0.0011937540249105866,gini,5,5,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7639751552795031,0.7875,0.85,0.80625,0.8
148,370,0.8015450310559006,0.028217605611807056,0.0064509868621826175,0.0004607549329229765,0.004599952697753906,0.0013182813330323644,gini,5,5,8,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.7639751552795031,0.7875,0.85,0.80625,0.8
147,370,0.8015450310559006,0.028217605611807056,0.007475137710571289,0.004108647928516747,0.0050201892852783205,0.002149219889691598,gini,5,5,7,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 7}",0.7639751552795031,0.7875,0.85,0.80625,0.8
139,370,0.8015450310559006,0.028217605611807056,0.007689714431762695,0.005000277795675193,0.004826784133911133,0.004169187641313734,gini,5,3,9,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 9}",0.7639751552795031,0.7875,0.85,0.80625,0.8
149,370,0.8015450310559006,0.028217605611807056,0.008300065994262695,0.0033166325672362314,0.0039001941680908204,0.0015215585805117007,gini,5,5,9,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 9}",0.7639751552795031,0.7875,0.85,0.80625,0.8
197,385,0.8015295031055901,0.028635879153618787,0.003544330596923828,0.0003208159549908066,0.0023771286010742187,0.0002755628941576761,gini,7,5,7,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 7}",0.7763975155279503,0.78125,0.85,0.81875,0.78125
570,385,0.8015295031055901,0.028635879153618787,0.0036751270294189454,7.913666823848825e-05,0.0035765647888183595,0.0010603877492177192,entropy,7,5,5,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7763975155279503,0.78125,0.85,0.81875,0.78125
199,385,0.8015295031055901,0.028635879153618787,0.0037091255187988283,9.725741156553807e-05,0.0025130748748779298,0.00011513673329980127,gini,7,5,9,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 9}",0.7763975155279503,0.78125,0.85,0.81875,0.78125
198,385,0.8015295031055901,0.028635879153618787,0.003744983673095703,0.0001285269957950071,0.0024454593658447266,7.729102316412791e-05,gini,7,5,8,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.7763975155279503,0.78125,0.85,0.81875,0.78125
619,385,0.8015295031055901,0.024520676477223474,0.003930425643920899,0.00022707126661852638,0.0025811195373535156,0.00018808321734685427,entropy,9,4,9,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 4, 'min_samples_split': 9}",0.7763975155279503,0.7875,0.83125,0.83125,0.78125
196,385,0.8015295031055901,0.028635879153618787,0.0039807319641113285,0.000821764100703327,0.003341960906982422,0.0010450870727345587,gini,7,5,6,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 6}",0.7763975155279503,0.78125,0.85,0.81875,0.78125
571,385,0.8015295031055901,0.028635879153618787,0.004202747344970703,0.0007848384682287975,0.0026452064514160155,0.0005468409278326627,entropy,7,5,6,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 6}",0.7763975155279503,0.78125,0.85,0.81875,0.78125
572,385,0.8015295031055901,0.028635879153618787,0.004351139068603516,0.000642727760171454,0.0031481266021728517,0.0014582323140631174,entropy,7,5,7,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 7}",0.7763975155279503,0.78125,0.85,0.81875,0.78125
573,385,0.8015295031055901,0.028635879153618787,0.0045470714569091795,0.0011840427326257135,0.0028872966766357424,0.0005699570424164259,entropy,7,5,8,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 8}",0.7763975155279503,0.78125,0.85,0.81875,0.78125
195,385,0.8015295031055901,0.028635879153618787,0.004676246643066406,0.001553554704569205,0.002858591079711914,0.0006733666257962123,gini,7,5,5,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.7763975155279503,0.78125,0.85,0.81875,0.78125
289,385,0.8015295031055901,0.02970713003473509,0.006132745742797851,0.002478141761656647,0.0027133941650390623,0.0005601842548574171,gini,11,3,9,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 3, 'min_samples_split': 9}",0.7763975155279503,0.78125,0.84375,0.83125,0.775
574,385,0.8015295031055901,0.028635879153618787,0.006927680969238281,0.006691993864909671,0.0032073020935058593,0.0010917694917636507,entropy,7,5,9,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 9}",0.7763975155279503,0.78125,0.85,0.81875,0.78125
239,397,0.8015217391304349,0.02701945231500163,0.004441499710083008,0.0006197448160918838,0.006188154220581055,0.0064982606945923034,gini,9,3,9,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 3, 'min_samples_split': 9}",0.782608695652174,0.78125,0.8375,0.83125,0.775
334,398,0.8015062111801242,0.028276216312891286,0.0037122726440429687,0.00013188858948337326,0.00253911018371582,0.000154679932693868,gini,13,2,9,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 2, 'min_samples_split': 9}",0.7950310559006211,0.775,0.83125,0.8375,0.76875
359,398,0.8015062111801242,0.028276216312891286,0.003755807876586914,0.00022744387688429654,0.002916097640991211,0.0006150666849612221,gini,14,2,9,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 9}",0.7950310559006211,0.775,0.83125,0.8375,0.76875
309,398,0.8015062111801242,0.028276216312891286,0.0037830829620361327,0.00010705632443507094,0.0025494575500488283,4.2923661591610186e-05,gini,12,2,9,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 2, 'min_samples_split': 9}",0.7950310559006211,0.775,0.83125,0.8375,0.76875
543,401,0.8003105590062113,0.029590199170742994,0.0037769317626953126,0.0001142842094050324,0.0026262760162353515,0.0001925006785603412,entropy,6,4,8,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7515527950310559,0.79375,0.83125,0.83125,0.79375
544,401,0.8003105590062113,0.029590199170742994,0.003918504714965821,0.0002625878890731601,0.002573108673095703,0.00011161316677171019,entropy,6,4,9,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 9}",0.7515527950310559,0.79375,0.83125,0.83125,0.79375
542,401,0.8003105590062113,0.029590199170742994,0.0042416095733642575,0.0007733261559793642,0.002555227279663086,0.00011297022028558544,entropy,6,4,7,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 7}",0.7515527950310559,0.79375,0.83125,0.83125,0.79375
540,401,0.8003105590062113,0.029590199170742994,0.004269266128540039,0.0008805847815553413,0.0029746532440185548,0.0009867742578172885,entropy,6,4,5,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7515527950310559,0.79375,0.83125,0.83125,0.79375
541,401,0.8003105590062113,0.029590199170742994,0.004332685470581054,0.0009795937046712857,0.002635335922241211,0.0005026744542746645,entropy,6,4,6,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 6}",0.7515527950310559,0.79375,0.83125,0.83125,0.79375
169,401,0.8003105590062113,0.029590199170742994,0.005483293533325195,0.002328702562501629,0.0035379409790039064,0.0009883779970059315,gini,6,4,9,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 9}",0.7515527950310559,0.79375,0.83125,0.83125,0.79375
140,407,0.8002950310559006,0.02610260224773072,0.004088783264160156,0.0008407642966672748,0.0026386260986328127,0.00011876245678725335,gini,5,4,5,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7639751552795031,0.7875,0.84375,0.80625,0.8
141,407,0.8002950310559006,0.02610260224773072,0.004625654220581055,0.0017040778404548086,0.002501821517944336,6.584646372215011e-05,gini,5,4,6,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 6}",0.7639751552795031,0.7875,0.84375,0.80625,0.8
144,407,0.8002950310559006,0.02610260224773072,0.005628061294555664,0.000995213130607307,0.005355739593505859,0.0023451999854923267,gini,5,4,9,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 9}",0.7639751552795031,0.7875,0.84375,0.80625,0.8
143,407,0.8002950310559006,0.02610260224773072,0.007990360260009766,0.0033070823932594925,0.0048296451568603516,0.0014640524786538125,gini,5,4,8,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7639751552795031,0.7875,0.84375,0.80625,0.8
142,407,0.8002950310559006,0.02610260224773072,0.010753345489501954,0.005054762938618975,0.011234188079833984,0.005269265063913901,gini,5,4,7,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 4, 'min_samples_split': 7}",0.7639751552795031,0.7875,0.84375,0.80625,0.8
364,412,0.8002795031055902,0.027985930977272047,0.003835773468017578,0.00048067668063525473,0.002666664123535156,0.00048381843260843736,gini,14,3,9,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 3, 'min_samples_split': 9}",0.7763975155279503,0.78125,0.8375,0.83125,0.775
314,412,0.8002795031055902,0.027985930977272047,0.003842067718505859,0.0004474195706678182,0.002685737609863281,0.0005090760130398934,gini,12,3,9,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 3, 'min_samples_split': 9}",0.7763975155279503,0.78125,0.8375,0.83125,0.775
339,412,0.8002795031055902,0.027985930977272047,0.003973197937011719,0.0005438819634732738,0.0026882648468017577,0.0005039003737390256,gini,13,3,9,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 3, 'min_samples_split': 9}",0.7763975155279503,0.78125,0.8375,0.83125,0.775
244,415,0.80027950310559,0.02534930635470398,0.004065704345703125,0.00030777060518545347,0.015076446533203124,0.008493576311583902,gini,9,4,9,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 4, 'min_samples_split': 9}",0.7763975155279503,0.78125,0.83125,0.83125,0.78125
268,415,0.80027950310559,0.02534930635470398,0.004403305053710937,0.0005370478364521784,0.00323028564453125,0.00022747063704738304,gini,10,4,8,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7763975155279503,0.78125,0.83125,0.83125,0.78125
267,415,0.80027950310559,0.02534930635470398,0.005022382736206055,0.0009977653016679012,0.00317230224609375,0.0005646937195949092,gini,10,4,7,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 7}",0.7763975155279503,0.78125,0.83125,0.83125,0.78125
265,415,0.80027950310559,0.02534930635470398,0.005791378021240234,0.0011768361389909252,0.003969335556030273,0.0009783543110464014,gini,10,4,5,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7763975155279503,0.78125,0.83125,0.83125,0.78125
266,415,0.80027950310559,0.02534930635470398,0.006316566467285156,0.0018458604047364346,0.00395498275756836,0.0013458225935199352,gini,10,4,6,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 6}",0.7763975155279503,0.78125,0.83125,0.83125,0.78125
532,420,0.7990527950310559,0.03254234413319941,0.004010009765625,0.000896252794748126,0.003004932403564453,0.0010496877783485582,entropy,6,2,7,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 7}",0.7577639751552795,0.78125,0.8375,0.8375,0.78125
530,420,0.7990527950310559,0.03254234413319941,0.004233551025390625,0.0010447285848839741,0.0024367332458496093,3.8402002898419775e-05,entropy,6,2,5,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.7577639751552795,0.78125,0.8375,0.8375,0.78125
533,420,0.7990527950310559,0.03254234413319941,0.0043274879455566405,0.0013004423446130856,0.002858734130859375,0.0008838509760968105,entropy,6,2,8,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 8}",0.7577639751552795,0.78125,0.8375,0.8375,0.78125
534,420,0.7990527950310559,0.03254234413319941,0.005042028427124023,0.0012041088236731624,0.002521991729736328,0.00026271736914252605,entropy,6,2,9,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 9}",0.7577639751552795,0.78125,0.8375,0.8375,0.78125
531,420,0.7990527950310559,0.03254234413319941,0.005241775512695312,0.0012515116926006395,0.0031781673431396486,0.000722645374461727,entropy,6,2,6,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 6}",0.7577639751552795,0.78125,0.8375,0.8375,0.78125
365,425,0.7990295031055901,0.023904206542544135,0.0037661075592041017,0.0001406414526099979,0.0034393310546875,0.0015134603072873747,gini,14,4,5,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7763975155279503,0.78125,0.825,0.83125,0.78125
343,425,0.7990295031055901,0.023904206542544135,0.0038270950317382812,0.0006637821932770638,0.0027156352996826174,0.0005138533239256363,gini,13,4,8,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7763975155279503,0.78125,0.825,0.83125,0.78125
341,425,0.7990295031055901,0.023904206542544135,0.003914356231689453,0.000551020958663805,0.0027533531188964843,0.0004558531210399826,gini,13,4,6,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 6}",0.7763975155279503,0.78125,0.825,0.83125,0.78125
367,425,0.7990295031055901,0.023904206542544135,0.003919267654418945,0.000531511080976621,0.0028932571411132814,0.0005729438933057463,gini,14,4,7,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 7}",0.7763975155279503,0.78125,0.825,0.83125,0.78125
317,425,0.7990295031055901,0.023904206542544135,0.0039195060729980465,0.00052456770167694,0.0026924610137939453,0.000506295132019381,gini,12,4,7,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 4, 'min_samples_split': 7}",0.7763975155279503,0.78125,0.825,0.83125,0.78125
291,425,0.7990295031055901,0.023904206542544135,0.0039727210998535155,0.0004902227228436125,0.002683544158935547,0.0004525309391130873,gini,11,4,6,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 4, 'min_samples_split': 6}",0.7763975155279503,0.78125,0.825,0.83125,0.78125
366,425,0.7990295031055901,0.023904206542544135,0.004049825668334961,0.00043063763825594136,0.008449363708496093,0.00596089904040244,gini,14,4,6,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 6}",0.7763975155279503,0.78125,0.825,0.83125,0.78125
340,425,0.7990295031055901,0.023904206542544135,0.004075098037719727,0.0005642071656888915,0.002674579620361328,0.00021703095405734612,gini,13,4,5,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7763975155279503,0.78125,0.825,0.83125,0.78125
290,425,0.7990295031055901,0.023904206542544135,0.004089927673339844,0.0006035487024531009,0.002483034133911133,0.00011566162738447752,gini,11,4,5,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7763975155279503,0.78125,0.825,0.83125,0.78125
315,425,0.7990295031055901,0.023904206542544135,0.004161834716796875,0.0007457200047153661,0.002490520477294922,7.687629533362752e-05,gini,12,4,5,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7763975155279503,0.78125,0.825,0.83125,0.78125
368,425,0.7990295031055901,0.023904206542544135,0.004189157485961914,0.0005767422719329517,0.002473735809326172,9.064454894240607e-05,gini,14,4,8,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7763975155279503,0.78125,0.825,0.83125,0.78125
643,425,0.7990295031055901,0.026975193983150715,0.004275274276733398,0.0011101209350748023,0.00467524528503418,0.0019127061321588703,entropy,10,4,8,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7763975155279503,0.7875,0.83125,0.83125,0.76875
640,425,0.7990295031055901,0.026975193983150715,0.004277324676513672,0.0008452351981037268,0.0024250507354736327,0.00011489307961732423,entropy,10,4,5,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7763975155279503,0.7875,0.83125,0.83125,0.76875
342,425,0.7990295031055901,0.023904206542544135,0.0044730186462402345,0.0010513796698843406,0.0029946327209472655,0.0006121212962094088,gini,13,4,7,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 7}",0.7763975155279503,0.78125,0.825,0.83125,0.78125
293,425,0.7990295031055901,0.023904206542544135,0.004565763473510742,0.0014019789430924094,0.005824470520019531,0.0026511353697018574,gini,11,4,8,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7763975155279503,0.78125,0.825,0.83125,0.78125
641,425,0.7990295031055901,0.026975193983150715,0.004613018035888672,0.001267389775014916,0.0031038761138916016,0.0009399778021153702,entropy,10,4,6,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 6}",0.7763975155279503,0.7875,0.83125,0.83125,0.76875
292,425,0.7990295031055901,0.023904206542544135,0.00471200942993164,0.0014232176849609738,0.0029136180877685548,0.0006221521305008516,gini,11,4,7,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 4, 'min_samples_split': 7}",0.7763975155279503,0.78125,0.825,0.83125,0.78125
316,425,0.7990295031055901,0.023904206542544135,0.004849052429199219,0.0021408092100449186,0.0030088901519775392,0.0006072856484193733,gini,12,4,6,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 4, 'min_samples_split': 6}",0.7763975155279503,0.78125,0.825,0.83125,0.78125
642,425,0.7990295031055901,0.026975193983150715,0.005112266540527344,0.0018660090975070038,0.0023267269134521484,3.210498941783441e-05,entropy,10,4,7,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 7}",0.7763975155279503,0.7875,0.83125,0.83125,0.76875
318,425,0.7990295031055901,0.023904206542544135,0.0058743953704833984,0.003109320050596868,0.003886127471923828,0.002526879922373016,gini,12,4,8,"{'criterion': 'gini', 'max_depth': 12, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7763975155279503,0.78125,0.825,0.83125,0.78125
269,445,0.7977872670807453,0.025175627745100272,0.004297399520874023,0.0004669567859110463,0.003311634063720703,0.0005001369221015263,gini,10,4,9,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 9}",0.7701863354037267,0.78125,0.825,0.83125,0.78125
740,446,0.79777950310559,0.025560904682592606,0.002705287933349609,0.000816486643857703,0.0016530513763427734,0.0004249353698515554,entropy,14,4,5,"{'criterion': 'entropy', 'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7763975155279503,0.7875,0.825,0.83125,0.76875
717,446,0.79777950310559,0.025560904682592606,0.0036884307861328124,0.00014807667974505112,0.002503204345703125,0.00011947472584663044,entropy,13,4,7,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 7}",0.7763975155279503,0.7875,0.825,0.83125,0.76875
690,446,0.79777950310559,0.025560904682592606,0.0037014961242675783,0.00012461529498444796,0.002661275863647461,0.00038019905653713013,entropy,12,4,5,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7763975155279503,0.7875,0.825,0.83125,0.76875
718,446,0.79777950310559,0.025560904682592606,0.0037152767181396484,0.00014707176214232885,0.002549409866333008,0.0001572399721171088,entropy,13,4,8,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7763975155279503,0.7875,0.825,0.83125,0.76875
668,446,0.79777950310559,0.025560904682592606,0.003718996047973633,0.00017995600605362895,0.0024698257446289064,8.760984530434777e-05,entropy,11,4,8,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7763975155279503,0.7875,0.825,0.83125,0.76875
693,446,0.79777950310559,0.025560904682592606,0.003740358352661133,0.0001323871539589835,0.002544689178466797,0.00017932440056837742,entropy,12,4,8,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7763975155279503,0.7875,0.825,0.83125,0.76875
715,446,0.79777950310559,0.025560904682592606,0.0037706375122070314,0.0001091314943226322,0.0031601428985595704,0.0013393787818103595,entropy,13,4,5,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7763975155279503,0.7875,0.825,0.83125,0.76875
665,446,0.79777950310559,0.025560904682592606,0.003915214538574218,0.00021643546688962905,0.002608060836791992,0.00017604663854312226,entropy,11,4,5,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.7763975155279503,0.7875,0.825,0.83125,0.76875
666,446,0.79777950310559,0.025560904682592606,0.003916597366333008,0.00020854949427845924,0.004690408706665039,0.004393327389481542,entropy,11,4,6,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 4, 'min_samples_split': 6}",0.7763975155279503,0.7875,0.825,0.83125,0.76875
742,446,0.79777950310559,0.025560904682592606,0.00409846305847168,0.0002718774944568568,0.00259547233581543,0.00025534727326108125,entropy,14,4,7,"{'criterion': 'entropy', 'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 7}",0.7763975155279503,0.7875,0.825,0.83125,0.76875
741,446,0.79777950310559,0.025560904682592606,0.0043637752532958984,0.000481273966615639,0.0025757312774658202,0.00019201674049470027,entropy,14,4,6,"{'criterion': 'entropy', 'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 6}",0.7763975155279503,0.7875,0.825,0.83125,0.76875
743,446,0.79777950310559,0.025560904682592606,0.004719352722167969,0.0016253660018288145,0.002707386016845703,0.0005927874274079351,entropy,14,4,8,"{'criterion': 'entropy', 'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 8}",0.7763975155279503,0.7875,0.825,0.83125,0.76875
691,446,0.79777950310559,0.025560904682592606,0.004916667938232422,0.002194307859585225,0.005448436737060547,0.005969645697165986,entropy,12,4,6,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 4, 'min_samples_split': 6}",0.7763975155279503,0.7875,0.825,0.83125,0.76875
692,446,0.79777950310559,0.025560904682592606,0.00504155158996582,0.0027724039573763966,0.004965543746948242,0.004825223234373237,entropy,12,4,7,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 4, 'min_samples_split': 7}",0.7763975155279503,0.7875,0.825,0.83125,0.76875
