Id,rank_test_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score
1198,694,0.8196225628193099,0.028198079120452003,0.008940013249715169,0.0024886194174511397,0.0030523220698038737,0.0011432850294825765,entropy,8,5,9,best,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 5, 'min_samples_split': 9, 'splitter': 'best'}",0.7985611510791367,0.8489208633093526,0.841726618705036,0.8273381294964028,0.8057553956834532,0.8057553956834532,0.8345323741007195,0.8043478260869565,0.7971014492753623,0.8840579710144928,0.7971014492753623,0.8623188405797102,0.8260869565217391,0.8333333333333334,0.8478260869565217,0.8623188405797102,0.8405797101449275,0.8115942028985508,0.7463768115942029,0.7898550724637681,0.782608695652174,0.782608695652174,0.8188405797101449,0.8115942028985508,0.8043478260869565,0.8188405797101449,0.8478260869565217,0.8115942028985508,0.8043478260869565,0.8405797101449275
1190,694,0.8196225628193099,0.028198079120452003,0.009087816874186198,0.00289462637246367,0.0030676603317260744,0.0010847648137369491,entropy,8,5,5,best,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 5, 'min_samples_split': 5, 'splitter': 'best'}",0.7985611510791367,0.8489208633093526,0.841726618705036,0.8273381294964028,0.8057553956834532,0.8057553956834532,0.8345323741007195,0.8043478260869565,0.7971014492753623,0.8840579710144928,0.7971014492753623,0.8623188405797102,0.8260869565217391,0.8333333333333334,0.8478260869565217,0.8623188405797102,0.8405797101449275,0.8115942028985508,0.7463768115942029,0.7898550724637681,0.782608695652174,0.782608695652174,0.8188405797101449,0.8115942028985508,0.8043478260869565,0.8188405797101449,0.8478260869565217,0.8115942028985508,0.8043478260869565,0.8405797101449275
573,700,0.8196208250790672,0.03109688125684797,0.006539527575174967,0.001416993350220741,0.0029230833053588865,0.0008628098884940545,gini,11,3,6,random,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 3, 'min_samples_split': 6, 'splitter': 'random'}",0.8273381294964028,0.8561151079136691,0.8273381294964028,0.8129496402877698,0.7841726618705036,0.8273381294964028,0.8345323741007195,0.7681159420289855,0.782608695652174,0.8840579710144928,0.8260869565217391,0.8115942028985508,0.8043478260869565,0.8333333333333334,0.8623188405797102,0.8623188405797102,0.8333333333333334,0.8043478260869565,0.7318840579710145,0.8333333333333334,0.8405797101449275,0.7971014492753623,0.7971014492753623,0.8115942028985508,0.7971014492753623,0.8115942028985508,0.8405797101449275,0.8115942028985508,0.8043478260869565,0.8695652173913043
1163,701,0.8196190873388246,0.022652472618370514,0.005562996864318848,0.0003381246614982655,0.0026566028594970704,0.0002557834743817486,entropy,8,2,6,random,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 6, 'splitter': 'random'}",0.8129496402877698,0.841726618705036,0.8489208633093526,0.8201438848920863,0.8057553956834532,0.8345323741007195,0.8129496402877698,0.782608695652174,0.8260869565217391,0.8333333333333334,0.7971014492753623,0.855072463768116,0.8043478260869565,0.8695652173913043,0.8260869565217391,0.8478260869565217,0.8115942028985508,0.8115942028985508,0.7681159420289855,0.8043478260869565,0.8188405797101449,0.782608695652174,0.8260869565217391,0.8115942028985508,0.8043478260869565,0.8333333333333334,0.8478260869565217,0.8043478260869565,0.8043478260869565,0.8405797101449275
1099,702,0.8196190873388244,0.020025305378101172,0.005228193600972494,0.00031572826719431966,0.003088823954264323,0.0016929762796750374,entropy,6,5,9,random,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 5, 'min_samples_split': 9, 'splitter': 'random'}",0.7913669064748201,0.8273381294964028,0.8345323741007195,0.8201438848920863,0.8273381294964028,0.8273381294964028,0.8489208633093526,0.7971014492753623,0.8188405797101449,0.8260869565217391,0.8188405797101449,0.8405797101449275,0.8115942028985508,0.8695652173913043,0.8043478260869565,0.8478260869565217,0.8333333333333334,0.8043478260869565,0.782608695652174,0.8188405797101449,0.8043478260869565,0.782608695652174,0.8405797101449275,0.8043478260869565,0.7971014492753623,0.8333333333333334,0.8405797101449275,0.8115942028985508,0.8115942028985508,0.8115942028985508
367,703,0.8196173495985821,0.018783157113388477,0.005377666155497233,0.0004790879086076111,0.0027944008509318036,0.00031246014283855335,gini,7,2,8,random,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 8, 'splitter': 'random'}",0.8201438848920863,0.8201438848920863,0.8345323741007195,0.8273381294964028,0.7985611510791367,0.841726618705036,0.841726618705036,0.7971014492753623,0.8188405797101449,0.8478260869565217,0.8115942028985508,0.8405797101449275,0.8188405797101449,0.8188405797101449,0.8260869565217391,0.8478260869565217,0.8115942028985508,0.7898550724637681,0.8115942028985508,0.8260869565217391,0.8333333333333334,0.7681159420289855,0.8260869565217391,0.8115942028985508,0.7898550724637681,0.8188405797101449,0.8478260869565217,0.7971014492753623,0.8260869565217391,0.8188405797101449
1007,703,0.8196173495985821,0.023719105342298492,0.006372563044230143,0.002607580789859353,0.0034656922022501626,0.0019067250365680775,entropy,5,1,8,random,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'random'}",0.8057553956834532,0.8201438848920863,0.8489208633093526,0.8273381294964028,0.8057553956834532,0.8273381294964028,0.8489208633093526,0.7971014492753623,0.8188405797101449,0.855072463768116,0.8188405797101449,0.8333333333333334,0.8405797101449275,0.8695652173913043,0.8260869565217391,0.8333333333333334,0.8188405797101449,0.7898550724637681,0.7753623188405797,0.8260869565217391,0.8333333333333334,0.7753623188405797,0.8188405797101449,0.7898550724637681,0.7971014492753623,0.8188405797101449,0.8405797101449275,0.782608695652174,0.7971014492753623,0.8478260869565217
353,705,0.8196156118583395,0.024958179155883806,0.005445233980814616,0.00039112803210973905,0.002953354517618815,0.0012153373415225606,gini,7,1,6,random,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'random'}",0.8057553956834532,0.8345323741007195,0.841726618705036,0.8273381294964028,0.8057553956834532,0.841726618705036,0.8345323741007195,0.782608695652174,0.8188405797101449,0.8623188405797102,0.8115942028985508,0.8405797101449275,0.8260869565217391,0.855072463768116,0.8260869565217391,0.855072463768116,0.8260869565217391,0.7898550724637681,0.7753623188405797,0.7681159420289855,0.8260869565217391,0.7753623188405797,0.8260869565217391,0.7971014492753623,0.8043478260869565,0.8260869565217391,0.8478260869565217,0.7971014492753623,0.8115942028985508,0.8478260869565217
1457,706,0.8196156118583393,0.02723384623192774,0.007821249961853027,0.0015766041026870543,0.0031189282735188803,0.0010049333529645649,entropy,14,1,8,random,"{'criterion': 'entropy', 'max_depth': 14, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'random'}",0.7985611510791367,0.8489208633093526,0.8273381294964028,0.8489208633093526,0.8273381294964028,0.8273381294964028,0.8129496402877698,0.782608695652174,0.8260869565217391,0.8768115942028986,0.8260869565217391,0.8478260869565217,0.7971014492753623,0.855072463768116,0.8405797101449275,0.8695652173913043,0.8333333333333334,0.7681159420289855,0.7608695652173914,0.8115942028985508,0.8115942028985508,0.8043478260869565,0.7971014492753623,0.7971014492753623,0.8188405797101449,0.8188405797101449,0.8333333333333334,0.782608695652174,0.8043478260869565,0.8333333333333334
551,707,0.8196138741180969,0.03201461467855786,0.005918518702189127,0.0011901853636883462,0.002585768699645996,0.00015527326403082318,gini,11,1,5,random,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",0.8201438848920863,0.8489208633093526,0.7985611510791367,0.8633093525179856,0.8129496402877698,0.8057553956834532,0.8489208633093526,0.8043478260869565,0.7971014492753623,0.9057971014492754,0.8115942028985508,0.8260869565217391,0.8115942028985508,0.8695652173913043,0.8115942028985508,0.8768115942028986,0.8188405797101449,0.8260869565217391,0.7608695652173914,0.8115942028985508,0.8043478260869565,0.7608695652173914,0.8115942028985508,0.8043478260869565,0.8405797101449275,0.8115942028985508,0.8043478260869565,0.782608695652174,0.782608695652174,0.855072463768116
390,708,0.8196138741180968,0.027629502899925277,0.008296585083007813,0.0016068955628617712,0.0034438133239746093,0.0012636510101063031,gini,7,5,5,best,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 5, 'splitter': 'best'}",0.8057553956834532,0.8489208633093526,0.841726618705036,0.8345323741007195,0.8057553956834532,0.8273381294964028,0.8345323741007195,0.8043478260869565,0.8043478260869565,0.8840579710144928,0.7971014492753623,0.8623188405797102,0.8260869565217391,0.7971014492753623,0.8188405797101449,0.8623188405797102,0.8478260869565217,0.8115942028985508,0.7463768115942029,0.7898550724637681,0.8115942028985508,0.782608695652174,0.8188405797101449,0.8043478260869565,0.8043478260869565,0.8115942028985508,0.855072463768116,0.8115942028985508,0.7971014492753623,0.8405797101449275
1130,709,0.8196121363778544,0.028934494059554627,0.0075042406717936196,0.001643106050726845,0.002676804860432943,0.00015434624574043698,entropy,7,4,5,best,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",0.8057553956834532,0.841726618705036,0.841726618705036,0.8345323741007195,0.8057553956834532,0.8201438848920863,0.8561151079136691,0.782608695652174,0.8043478260869565,0.8840579710144928,0.8115942028985508,0.8623188405797102,0.8260869565217391,0.8188405797101449,0.8333333333333334,0.8623188405797102,0.8405797101449275,0.8115942028985508,0.7318840579710145,0.7971014492753623,0.8115942028985508,0.782608695652174,0.8260869565217391,0.8043478260869565,0.8043478260869565,0.8115942028985508,0.8260869565217391,0.8115942028985508,0.7898550724637681,0.8478260869565217
347,710,0.8196121363778542,0.02839897832514108,0.0051996707916259766,0.0011248882968214512,0.0026169459025065104,0.0003237582381366327,gini,6,5,8,random,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 5, 'min_samples_split': 8, 'splitter': 'random'}",0.8129496402877698,0.8345323741007195,0.8345323741007195,0.8345323741007195,0.8201438848920863,0.8273381294964028,0.841726618705036,0.782608695652174,0.8188405797101449,0.8478260869565217,0.8188405797101449,0.8405797101449275,0.8260869565217391,0.8695652173913043,0.855072463768116,0.8333333333333334,0.8333333333333334,0.7898550724637681,0.7681159420289855,0.7536231884057971,0.8188405797101449,0.782608695652174,0.8188405797101449,0.8043478260869565,0.7536231884057971,0.8333333333333334,0.8478260869565217,0.8188405797101449,0.8115942028985508,0.855072463768116
977,710,0.8196121363778542,0.025944659921150387,0.006509089469909668,0.0031289329612641933,0.004578359921773275,0.004217651675326018,entropy,4,3,8,random,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 8, 'splitter': 'random'}",0.8129496402877698,0.8345323741007195,0.8273381294964028,0.8273381294964028,0.8129496402877698,0.8561151079136691,0.8345323741007195,0.7971014492753623,0.8115942028985508,0.8478260869565217,0.8260869565217391,0.782608695652174,0.8188405797101449,0.8695652173913043,0.8405797101449275,0.855072463768116,0.8115942028985508,0.7971014492753623,0.7898550724637681,0.8260869565217391,0.8260869565217391,0.7898550724637681,0.8188405797101449,0.7391304347826086,0.8043478260869565,0.8333333333333334,0.8478260869565217,0.8333333333333334,0.8260869565217391,0.7898550724637681
1315,712,0.8196103986376116,0.02822237178581023,0.00677636464436849,0.0010424015950260728,0.00322419007619222,0.000999131058852397,entropy,11,2,7,random,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'random'}",0.8201438848920863,0.8273381294964028,0.8489208633093526,0.8273381294964028,0.8201438848920863,0.8273381294964028,0.841726618705036,0.8115942028985508,0.8188405797101449,0.8695652173913043,0.8115942028985508,0.855072463768116,0.8115942028985508,0.8333333333333334,0.8405797101449275,0.8623188405797102,0.8115942028985508,0.7463768115942029,0.7681159420289855,0.7898550724637681,0.8333333333333334,0.7753623188405797,0.8188405797101449,0.7971014492753623,0.7898550724637681,0.8333333333333334,0.8260869565217391,0.8043478260869565,0.7971014492753623,0.8695652173913043
1084,713,0.8196086608973691,0.029438348384460744,0.006678930918375651,0.000390101441490185,0.00264432430267334,0.0002346084074647392,entropy,6,4,7,best,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 7, 'splitter': 'best'}",0.8057553956834532,0.841726618705036,0.841726618705036,0.841726618705036,0.8129496402877698,0.8273381294964028,0.8489208633093526,0.782608695652174,0.8043478260869565,0.8913043478260869,0.8115942028985508,0.8623188405797102,0.8333333333333334,0.8043478260869565,0.8333333333333334,0.8623188405797102,0.8405797101449275,0.8188405797101449,0.7391304347826086,0.8115942028985508,0.7971014492753623,0.782608695652174,0.8260869565217391,0.8043478260869565,0.8043478260869565,0.8188405797101449,0.8333333333333334,0.8115942028985508,0.7681159420289855,0.8260869565217391
1088,713,0.8196086608973691,0.029438348384460744,0.006829349199930826,0.00032131798767782657,0.0025939146677652993,0.0002413810525910788,entropy,6,4,9,best,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 9, 'splitter': 'best'}",0.8057553956834532,0.841726618705036,0.841726618705036,0.841726618705036,0.8129496402877698,0.8273381294964028,0.8489208633093526,0.782608695652174,0.8043478260869565,0.8913043478260869,0.8115942028985508,0.8623188405797102,0.8333333333333334,0.8043478260869565,0.8333333333333334,0.8623188405797102,0.8405797101449275,0.8188405797101449,0.7391304347826086,0.8115942028985508,0.7971014492753623,0.782608695652174,0.8260869565217391,0.8043478260869565,0.8043478260869565,0.8188405797101449,0.8333333333333334,0.8115942028985508,0.7681159420289855,0.8260869565217391
1086,713,0.8196086608973691,0.029438348384460744,0.007192452748616536,0.0008745512782602133,0.0029616753260294595,0.0008825427457418247,entropy,6,4,8,best,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 8, 'splitter': 'best'}",0.8057553956834532,0.841726618705036,0.841726618705036,0.841726618705036,0.8129496402877698,0.8273381294964028,0.8489208633093526,0.782608695652174,0.8043478260869565,0.8913043478260869,0.8115942028985508,0.8623188405797102,0.8333333333333334,0.8043478260869565,0.8333333333333334,0.8623188405797102,0.8405797101449275,0.8188405797101449,0.7391304347826086,0.8115942028985508,0.7971014492753623,0.782608695652174,0.8260869565217391,0.8043478260869565,0.8043478260869565,0.8188405797101449,0.8333333333333334,0.8115942028985508,0.7681159420289855,0.8260869565217391
1080,713,0.8196086608973691,0.029438348384460744,0.007638748486836751,0.0009917433714279366,0.0027673959732055662,0.0006694955790729775,entropy,6,4,5,best,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",0.8057553956834532,0.841726618705036,0.841726618705036,0.841726618705036,0.8129496402877698,0.8273381294964028,0.8489208633093526,0.782608695652174,0.8043478260869565,0.8913043478260869,0.8115942028985508,0.8623188405797102,0.8333333333333334,0.8043478260869565,0.8333333333333334,0.8623188405797102,0.8405797101449275,0.8188405797101449,0.7391304347826086,0.8115942028985508,0.7971014492753623,0.782608695652174,0.8260869565217391,0.8043478260869565,0.8043478260869565,0.8188405797101449,0.8333333333333334,0.8115942028985508,0.7681159420289855,0.8260869565217391
1082,713,0.8196086608973691,0.029438348384460744,0.0077073017756144205,0.0023037877547157767,0.0034822384516398114,0.0024468552860409296,entropy,6,4,6,best,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 6, 'splitter': 'best'}",0.8057553956834532,0.841726618705036,0.841726618705036,0.841726618705036,0.8129496402877698,0.8273381294964028,0.8489208633093526,0.782608695652174,0.8043478260869565,0.8913043478260869,0.8115942028985508,0.8623188405797102,0.8333333333333334,0.8043478260869565,0.8333333333333334,0.8623188405797102,0.8405797101449275,0.8188405797101449,0.7391304347826086,0.8115942028985508,0.7971014492753623,0.782608695652174,0.8260869565217391,0.8043478260869565,0.8043478260869565,0.8188405797101449,0.8333333333333334,0.8115942028985508,0.7681159420289855,0.8260869565217391
338,718,0.8196051854168837,0.029212451348353544,0.008198110262552898,0.0034805527803415254,0.0029987255732218427,0.0015287916732900331,gini,6,4,9,best,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 4, 'min_samples_split': 9, 'splitter': 'best'}",0.8057553956834532,0.841726618705036,0.841726618705036,0.841726618705036,0.8129496402877698,0.8273381294964028,0.8633093525179856,0.7898550724637681,0.8043478260869565,0.8840579710144928,0.8188405797101449,0.8623188405797102,0.8260869565217391,0.8115942028985508,0.8188405797101449,0.8623188405797102,0.8478260869565217,0.8188405797101449,0.7391304347826086,0.7971014492753623,0.7971014492753623,0.782608695652174,0.8188405797101449,0.7971014492753623,0.8043478260869565,0.8188405797101449,0.8405797101449275,0.8115942028985508,0.7753623188405797,0.8260869565217391
263,719,0.81938101692559,0.019618250696797047,0.005629388491312662,0.0009596689496232845,0.0030833721160888673,0.0007425052692278175,gini,5,2,6,random,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 6, 'splitter': 'random'}",0.8273381294964028,0.8273381294964028,0.8273381294964028,0.8057553956834532,0.8129496402877698,0.8201438848920863,0.841726618705036,0.7753623188405797,0.8188405797101449,0.8405797101449275,0.8188405797101449,0.8405797101449275,0.855072463768116,0.8043478260869565,0.8115942028985508,0.8405797101449275,0.7898550724637681,0.7971014492753623,0.8115942028985508,0.8260869565217391,0.8405797101449275,0.7898550724637681,0.8333333333333334,0.8115942028985508,0.8260869565217391,0.8188405797101449,0.8188405797101449,0.8115942028985508,0.782608695652174,0.855072463768116
409,720,0.8193758037048622,0.02449123135113495,0.0074136575063069666,0.004206296487107249,0.003402400016784668,0.0020966042187226886,gini,8,1,9,random,"{'criterion': 'gini', 'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 9, 'splitter': 'random'}",0.8273381294964028,0.8561151079136691,0.8129496402877698,0.8273381294964028,0.8201438848920863,0.8057553956834532,0.8345323741007195,0.7753623188405797,0.7971014492753623,0.8405797101449275,0.8260869565217391,0.855072463768116,0.8260869565217391,0.8405797101449275,0.8333333333333334,0.8623188405797102,0.8115942028985508,0.782608695652174,0.7608695652173914,0.8115942028985508,0.8405797101449275,0.7971014492753623,0.8188405797101449,0.7898550724637681,0.8188405797101449,0.8405797101449275,0.8188405797101449,0.782608695652174,0.8188405797101449,0.8478260869565217
1027,721,0.8193740659646195,0.027278198200760388,0.0060257355372111,0.0008824989373012292,0.003299403190612793,0.0008837599241736304,entropy,5,3,8,random,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 8, 'splitter': 'random'}",0.8057553956834532,0.8345323741007195,0.8345323741007195,0.8273381294964028,0.8129496402877698,0.8273381294964028,0.8489208633093526,0.7971014492753623,0.8260869565217391,0.855072463768116,0.8260869565217391,0.8405797101449275,0.8260869565217391,0.8695652173913043,0.8478260869565217,0.855072463768116,0.782608695652174,0.7463768115942029,0.7898550724637681,0.8188405797101449,0.8333333333333334,0.7753623188405797,0.8188405797101449,0.8043478260869565,0.8115942028985508,0.8405797101449275,0.8405797101449275,0.8188405797101449,0.7898550724637681,0.7753623188405797
1429,722,0.8193705904841347,0.02823048985073575,0.006283624966939291,0.0017947548325143163,0.002653368314107259,0.00034890398655089243,entropy,13,3,9,random,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 3, 'min_samples_split': 9, 'splitter': 'random'}",0.8201438848920863,0.8633093525179856,0.841726618705036,0.8129496402877698,0.8489208633093526,0.8129496402877698,0.8057553956834532,0.8043478260869565,0.8333333333333334,0.8623188405797102,0.8260869565217391,0.855072463768116,0.8188405797101449,0.8405797101449275,0.8333333333333334,0.8768115942028986,0.8115942028985508,0.782608695652174,0.7753623188405797,0.7898550724637681,0.8043478260869565,0.7681159420289855,0.7971014492753623,0.7971014492753623,0.7898550724637681,0.855072463768116,0.8043478260869565,0.8043478260869565,0.7898550724637681,0.855072463768116
1078,723,0.8193688527438917,0.02922112522155201,0.0066396872202555334,0.00030507279519338606,0.0025820334752400718,0.0001958804066950657,entropy,6,3,9,best,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 3, 'min_samples_split': 9, 'splitter': 'best'}",0.8057553956834532,0.8345323741007195,0.841726618705036,0.841726618705036,0.8057553956834532,0.8273381294964028,0.8561151079136691,0.7753623188405797,0.8043478260869565,0.8840579710144928,0.8188405797101449,0.8623188405797102,0.8333333333333334,0.8115942028985508,0.8260869565217391,0.8623188405797102,0.8333333333333334,0.8115942028985508,0.7391304347826086,0.8188405797101449,0.7971014492753623,0.782608695652174,0.8260869565217391,0.8043478260869565,0.8043478260869565,0.8260869565217391,0.8405797101449275,0.8115942028985508,0.7681159420289855,0.8260869565217391
1076,723,0.8193688527438917,0.02922112522155201,0.00724022388458252,0.0020511111608853155,0.002531131108601888,0.0001910542787151519,entropy,6,3,8,best,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 3, 'min_samples_split': 8, 'splitter': 'best'}",0.8057553956834532,0.8345323741007195,0.841726618705036,0.841726618705036,0.8057553956834532,0.8273381294964028,0.8561151079136691,0.7753623188405797,0.8043478260869565,0.8840579710144928,0.8188405797101449,0.8623188405797102,0.8333333333333334,0.8115942028985508,0.8260869565217391,0.8623188405797102,0.8333333333333334,0.8115942028985508,0.7391304347826086,0.8188405797101449,0.7971014492753623,0.782608695652174,0.8260869565217391,0.8043478260869565,0.8043478260869565,0.8260869565217391,0.8405797101449275,0.8115942028985508,0.7681159420289855,0.8260869565217391
1074,723,0.8193688527438917,0.02922112522155201,0.00793021519978841,0.002718060428538944,0.003178723653157552,0.0023359620885694296,entropy,6,3,7,best,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 3, 'min_samples_split': 7, 'splitter': 'best'}",0.8057553956834532,0.8345323741007195,0.841726618705036,0.841726618705036,0.8057553956834532,0.8273381294964028,0.8561151079136691,0.7753623188405797,0.8043478260869565,0.8840579710144928,0.8188405797101449,0.8623188405797102,0.8333333333333334,0.8115942028985508,0.8260869565217391,0.8623188405797102,0.8333333333333334,0.8115942028985508,0.7391304347826086,0.8188405797101449,0.7971014492753623,0.782608695652174,0.8260869565217391,0.8043478260869565,0.8043478260869565,0.8260869565217391,0.8405797101449275,0.8115942028985508,0.7681159420289855,0.8260869565217391
229,726,0.8191464219928406,0.02499230824566661,0.00516049067179362,0.0006531331475693825,0.0027186791102091473,0.0002654578946968958,gini,4,3,9,random,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 9, 'splitter': 'random'}",0.7697841726618705,0.8345323741007195,0.8273381294964028,0.8273381294964028,0.8057553956834532,0.8345323741007195,0.8345323741007195,0.7753623188405797,0.8188405797101449,0.855072463768116,0.8188405797101449,0.8188405797101449,0.8260869565217391,0.8695652173913043,0.8405797101449275,0.8478260869565217,0.8188405797101449,0.7898550724637681,0.8043478260869565,0.8333333333333334,0.8405797101449275,0.782608695652174,0.8333333333333334,0.8043478260869565,0.782608695652174,0.8115942028985508,0.7971014492753623,0.8333333333333334,0.782608695652174,0.855072463768116
731,727,0.8191429465123554,0.02910002003172123,0.009095899264017741,0.005763466842703702,0.0035916646321614582,0.003364922690030425,gini,14,4,5,random,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",0.7985611510791367,0.841726618705036,0.8489208633093526,0.8273381294964028,0.7913669064748201,0.8201438848920863,0.8201438848920863,0.7971014492753623,0.8115942028985508,0.8695652173913043,0.8115942028985508,0.8478260869565217,0.8188405797101449,0.855072463768116,0.7971014492753623,0.8913043478260869,0.7898550724637681,0.8115942028985508,0.7753623188405797,0.8260869565217391,0.8115942028985508,0.7971014492753623,0.782608695652174,0.7971014492753623,0.8260869565217391,0.8478260869565217,0.8260869565217391,0.7681159420289855,0.7971014492753623,0.8695652173913043
1045,728,0.8191412087721127,0.024981438536421426,0.005842336018880208,0.002151722129340285,0.003244320551554362,0.001679410661537201,entropy,5,5,7,random,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 7, 'splitter': 'random'}",0.8057553956834532,0.8273381294964028,0.8057553956834532,0.841726618705036,0.8129496402877698,0.8273381294964028,0.8345323741007195,0.7753623188405797,0.782608695652174,0.855072463768116,0.8260869565217391,0.8405797101449275,0.8333333333333334,0.8695652173913043,0.8260869565217391,0.855072463768116,0.8260869565217391,0.7608695652173914,0.8115942028985508,0.8260869565217391,0.8043478260869565,0.8043478260869565,0.8260869565217391,0.7753623188405797,0.7971014492753623,0.8115942028985508,0.8405797101449275,0.8260869565217391,0.7971014492753623,0.8478260869565217
745,729,0.8191359955513848,0.030387196373048587,0.006194384892781576,0.0017960749741825954,0.002664065361022949,0.00021362400790903789,gini,14,5,7,random,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 5, 'min_samples_split': 7, 'splitter': 'random'}",0.8201438848920863,0.8561151079136691,0.8273381294964028,0.8273381294964028,0.8129496402877698,0.8201438848920863,0.8129496402877698,0.7898550724637681,0.8188405797101449,0.8623188405797102,0.8188405797101449,0.855072463768116,0.8188405797101449,0.8695652173913043,0.8260869565217391,0.8840579710144928,0.7898550724637681,0.8188405797101449,0.7753623188405797,0.8115942028985508,0.8188405797101449,0.7463768115942029,0.7898550724637681,0.7753623188405797,0.8115942028985508,0.8405797101449275,0.8260869565217391,0.8115942028985508,0.7753623188405797,0.8623188405797102
1051,730,0.8191342578111425,0.026914580048264886,0.005782270431518554,0.0011446549373572326,0.0033676624298095703,0.002117711782434029,entropy,6,1,5,random,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",0.8057553956834532,0.841726618705036,0.8345323741007195,0.8273381294964028,0.8057553956834532,0.8273381294964028,0.841726618705036,0.7971014492753623,0.8115942028985508,0.8478260869565217,0.8260869565217391,0.8478260869565217,0.8115942028985508,0.7971014492753623,0.8260869565217391,0.855072463768116,0.7971014492753623,0.7898550724637681,0.782608695652174,0.8260869565217391,0.8405797101449275,0.782608695652174,0.8333333333333334,0.8260869565217391,0.8188405797101449,0.8260869565217391,0.8478260869565217,0.8188405797101449,0.7246376811594203,0.855072463768116
394,731,0.8191325200708999,0.027503662069548174,0.007172703742980957,0.0011366400769350139,0.0028418699900309243,0.0011320677484094,gini,7,5,7,best,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 7, 'splitter': 'best'}",0.8057553956834532,0.841726618705036,0.841726618705036,0.8345323741007195,0.8057553956834532,0.8273381294964028,0.8345323741007195,0.8043478260869565,0.8043478260869565,0.8840579710144928,0.7971014492753623,0.8623188405797102,0.8260869565217391,0.7971014492753623,0.8188405797101449,0.8623188405797102,0.8478260869565217,0.8043478260869565,0.7463768115942029,0.7898550724637681,0.8115942028985508,0.782608695652174,0.8188405797101449,0.8043478260869565,0.8043478260869565,0.8115942028985508,0.855072463768116,0.8115942028985508,0.7971014492753623,0.8405797101449275
