Id,rank_test_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score
10,21,0.8171914642199283,0.030738399295050192,0.008713769912719726,0.0038220292114910007,0.013611658414204916,0.0025258098197746227,11,{'n_neighbors': 11},0.8273381294964028,0.8776978417266187,0.8273381294964028,0.841726618705036,0.8201438848920863,0.8057553956834532,0.8273381294964028,0.8043478260869565,0.8333333333333334,0.8840579710144928,0.8188405797101449,0.8478260869565217,0.8115942028985508,0.8695652173913043,0.8043478260869565,0.8623188405797102,0.7898550724637681,0.7753623188405797,0.7608695652173914,0.8115942028985508,0.7971014492753623,0.782608695652174,0.782608695652174,0.7681159420289855,0.8043478260869565,0.8188405797101449,0.8188405797101449,0.782608695652174,0.8188405797101449,0.8405797101449275
6,22,0.8169551315469364,0.029898176398832306,0.010845716794331868,0.004990202129438555,0.019378280639648436,0.011199527761384132,7,{'n_neighbors': 7},0.8057553956834532,0.8848920863309353,0.8561151079136691,0.8273381294964028,0.8201438848920863,0.8057553956834532,0.8057553956834532,0.8043478260869565,0.8405797101449275,0.8768115942028986,0.8115942028985508,0.8478260869565217,0.8115942028985508,0.855072463768116,0.8115942028985508,0.8478260869565217,0.7753623188405797,0.782608695652174,0.7753623188405797,0.8043478260869565,0.8333333333333334,0.7753623188405797,0.7898550724637681,0.7898550724637681,0.8043478260869565,0.8115942028985508,0.8115942028985508,0.7753623188405797,0.8043478260869565,0.8623188405797102
8,23,0.8155023807041324,0.03432298769593942,0.012838633855183919,0.007414289370238442,0.018401614824930825,0.007901909140715008,9,{'n_neighbors': 9},0.8129496402877698,0.8776978417266187,0.8489208633093526,0.8489208633093526,0.8345323741007195,0.7913669064748201,0.8057553956834532,0.7971014492753623,0.8188405797101449,0.8768115942028986,0.8260869565217391,0.8478260869565217,0.8115942028985508,0.8623188405797102,0.7971014492753623,0.8695652173913043,0.7753623188405797,0.7753623188405797,0.7681159420289855,0.8115942028985508,0.8188405797101449,0.7318840579710145,0.8043478260869565,0.782608695652174,0.7898550724637681,0.8188405797101449,0.8260869565217391,0.782608695652174,0.7971014492753623,0.855072463768116
7,24,0.814072220484482,0.029681223144526127,0.012090961138407389,0.0065847061429176595,0.01894865036010742,0.007651456688001143,8,{'n_neighbors': 8},0.8129496402877698,0.8633093525179856,0.8273381294964028,0.8201438848920863,0.8273381294964028,0.7913669064748201,0.7985611510791367,0.7753623188405797,0.8260869565217391,0.855072463768116,0.8115942028985508,0.855072463768116,0.8115942028985508,0.8623188405797102,0.8333333333333334,0.8840579710144928,0.7753623188405797,0.782608695652174,0.7681159420289855,0.8043478260869565,0.8188405797101449,0.7536231884057971,0.7971014492753623,0.782608695652174,0.8043478260869565,0.8260869565217391,0.8188405797101449,0.8043478260869565,0.8043478260869565,0.8260869565217391
4,25,0.8109529767490357,0.029685109578335294,0.0079758087793986,0.0006608327901234886,0.012883607546488445,0.0022422343201441816,5,{'n_neighbors': 5},0.8057553956834532,0.8489208633093526,0.8057553956834532,0.8057553956834532,0.8057553956834532,0.7985611510791367,0.7841726618705036,0.7971014492753623,0.8188405797101449,0.8695652173913043,0.8115942028985508,0.8188405797101449,0.8115942028985508,0.8695652173913043,0.8188405797101449,0.8623188405797102,0.8115942028985508,0.8115942028985508,0.7463768115942029,0.8043478260869565,0.8623188405797102,0.7608695652173914,0.7898550724637681,0.7971014492753623,0.782608695652174,0.8188405797101449,0.7971014492753623,0.7753623188405797,0.7898550724637681,0.8478260869565217
5,26,0.8102213881069058,0.03182459070235415,0.010433324178059896,0.005507431454939876,0.018458112080891927,0.008483242372031623,6,{'n_neighbors': 6},0.8201438848920863,0.8561151079136691,0.8345323741007195,0.7841726618705036,0.8057553956834532,0.7913669064748201,0.7913669064748201,0.7681159420289855,0.8115942028985508,0.8405797101449275,0.8115942028985508,0.855072463768116,0.7971014492753623,0.8623188405797102,0.8115942028985508,0.8695652173913043,0.7753623188405797,0.782608695652174,0.7463768115942029,0.7971014492753623,0.855072463768116,0.7681159420289855,0.7971014492753623,0.782608695652174,0.8043478260869565,0.8333333333333334,0.8043478260869565,0.782608695652174,0.8043478260869565,0.8623188405797102
3,27,0.8068414833350711,0.030259969205527083,0.008019518852233887,0.000631552827586589,0.01245580514272054,0.0009198714994915394,4,{'n_neighbors': 4},0.8273381294964028,0.8201438848920863,0.8273381294964028,0.7913669064748201,0.8201438848920863,0.7913669064748201,0.7985611510791367,0.7898550724637681,0.7898550724637681,0.8478260869565217,0.8115942028985508,0.7971014492753623,0.8188405797101449,0.8623188405797102,0.8260869565217391,0.8768115942028986,0.7971014492753623,0.782608695652174,0.7753623188405797,0.7681159420289855,0.8478260869565217,0.7318840579710145,0.7898550724637681,0.7971014492753623,0.8405797101449275,0.8043478260869565,0.782608695652174,0.7753623188405797,0.782608695652174,0.8333333333333334
2,28,0.7979094984881662,0.03053836517952663,0.008802239100138347,0.0022758131207630044,0.013177625338236491,0.003829178844890784,3,{'n_neighbors': 3},0.8201438848920863,0.8345323741007195,0.7841726618705036,0.8201438848920863,0.8057553956834532,0.7985611510791367,0.7913669064748201,0.7753623188405797,0.7971014492753623,0.8695652173913043,0.8188405797101449,0.782608695652174,0.8115942028985508,0.8623188405797102,0.8115942028985508,0.8623188405797102,0.782608695652174,0.8043478260869565,0.7753623188405797,0.7753623188405797,0.8043478260869565,0.7318840579710145,0.7753623188405797,0.7753623188405797,0.7753623188405797,0.782608695652174,0.7898550724637681,0.7536231884057971,0.7681159420289855,0.7971014492753623
1,29,0.7943106384457653,0.025168425929882852,0.008554657300313314,0.0014686583880265196,0.012565271059672038,0.0009263164906550591,2,{'n_neighbors': 2},0.8057553956834532,0.8129496402877698,0.762589928057554,0.8273381294964028,0.7913669064748201,0.7769784172661871,0.7769784172661871,0.7753623188405797,0.7753623188405797,0.8333333333333334,0.7898550724637681,0.7971014492753623,0.8043478260869565,0.855072463768116,0.7898550724637681,0.8260869565217391,0.7971014492753623,0.8188405797101449,0.7898550724637681,0.782608695652174,0.7971014492753623,0.717391304347826,0.7898550724637681,0.8260869565217391,0.7898550724637681,0.7898550724637681,0.7971014492753623,0.7681159420289855,0.782608695652174,0.782608695652174
0,30,0.7622406422687938,0.0349174948734939,0.011174400647481283,0.005285062250385696,0.017697374025980633,0.007163383273545419,1,{'n_neighbors': 1},0.7697841726618705,0.8057553956834532,0.7338129496402878,0.762589928057554,0.7841726618705036,0.762589928057554,0.7050359712230215,0.7463768115942029,0.7753623188405797,0.8478260869565217,0.7101449275362319,0.7753623188405797,0.7536231884057971,0.8405797101449275,0.7971014492753623,0.7971014492753623,0.7608695652173914,0.7536231884057971,0.717391304347826,0.7246376811594203,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.7971014492753623,0.7318840579710145,0.7971014492753623,0.7463768115942029,0.7246376811594203,0.7463768115942029,0.782608695652174
