Id,rank_test_score,mean_test_score,std_test_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
1408,866,0.7877950310559007,0.052452088809700925,0.008992624282836915,0.00426938636934654,0.004753684997558594,0.003666395658567918,entropy,13,1,9,best,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 1, 'min_samples_split': 9, 'splitter': 'best'}",0.7639751552795031,0.73125,0.875,0.81875,0.75
393,879,0.7877950310559005,0.03751628473744104,0.008161640167236328,0.007616393338945423,0.003062009811401367,0.0003845132768224305,gini,7,5,6,random,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 6, 'splitter': 'random'}",0.7639751552795031,0.7625,0.85625,0.8,0.75625
1099,880,0.7877872670807454,0.03998665494855463,0.004452800750732422,0.00020257166069822757,0.002765464782714844,0.0001544765031309032,entropy,6,5,9,random,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 5, 'min_samples_split': 9, 'splitter': 'random'}",0.7701863354037267,0.75,0.85,0.81875,0.75
463,880,0.7877872670807454,0.04529964209543789,0.004724264144897461,0.00021480680422005858,0.0028179168701171877,7.191415771787135e-05,gini,9,2,6,random,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 6, 'splitter': 'random'}",0.7701863354037267,0.76875,0.85625,0.81875,0.725
1276,880,0.7877872670807454,0.0224762669047769,0.006466436386108399,0.0010903636621360207,0.003211307525634766,0.0007135314725584458,entropy,10,3,8,best,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 8, 'splitter': 'best'}",0.7701863354037267,0.78125,0.825,0.8,0.7625
713,880,0.7877872670807454,0.03170461439561709,0.006822395324707031,0.0034249832435375204,0.0032375812530517577,0.0004783092092804517,gini,14,2,6,random,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 6, 'splitter': 'random'}",0.7701863354037267,0.75625,0.8375,0.8125,0.7625
1274,880,0.7877872670807454,0.02282120886313365,0.007107973098754883,0.0017285340276256443,0.00453801155090332,0.001989711383112021,entropy,10,3,7,best,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 7, 'splitter': 'best'}",0.7701863354037267,0.78125,0.83125,0.7875,0.76875
468,880,0.7877872670807454,0.04797976212920162,0.00764775276184082,0.0029419351745047116,0.0031722068786621095,0.0007603443893774947,gini,9,2,9,best,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 9, 'splitter': 'best'}",0.7701863354037267,0.76875,0.875,0.79375,0.73125
1270,880,0.7877872670807454,0.018256713120788453,0.008622026443481446,0.004876021569045688,0.003341484069824219,0.0012260671793167992,entropy,10,3,5,best,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 5, 'splitter': 'best'}",0.7701863354037267,0.78125,0.8125,0.80625,0.76875
482,887,0.7877872670807453,0.03170461439561707,0.0068744182586669925,0.0024291152578669183,0.0034178733825683595,0.0014359986653379524,gini,9,4,6,best,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 4, 'min_samples_split': 6, 'splitter': 'best'}",0.7701863354037267,0.7625,0.85,0.78125,0.775
1306,887,0.7877872670807453,0.045126849812221204,0.009880304336547852,0.00630105957101145,0.007005548477172852,0.005780567159316897,entropy,11,1,8,best,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'best'}",0.7701863354037267,0.775,0.875,0.775,0.74375
556,889,0.7877872670807452,0.037569037437426726,0.005807828903198242,0.0003500163842901613,0.0028462886810302736,0.00019667827069855763,gini,11,1,8,best,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'best'}",0.7701863354037267,0.76875,0.8625,0.775,0.7625
1043,890,0.7877795031055902,0.02920102584335669,0.004734325408935547,0.0006147959950329461,0.004678010940551758,0.0033764440414009163,entropy,5,5,6,random,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 6, 'splitter': 'random'}",0.7763975155279503,0.75,0.825,0.81875,0.76875
223,890,0.7877795031055902,0.04619469569446679,0.006397628784179687,0.0024326143928472274,0.004436683654785156,0.0018330083820346772,gini,4,3,6,random,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 6, 'splitter': 'random'}",0.7763975155279503,0.7625,0.86875,0.8,0.73125
175,892,0.7877795031055901,0.0494616003613347,0.004258871078491211,0.00012758009633484775,0.003026390075683594,0.00017661707186854246,gini,3,3,7,random,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 7, 'splitter': 'random'}",0.7763975155279503,0.75,0.88125,0.7875,0.74375
1217,892,0.7877795031055901,0.048665438560690964,0.004681873321533203,0.00019590704780266308,0.0029724597930908202,0.0002492037668337456,entropy,9,2,8,random,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 8, 'splitter': 'random'}",0.7763975155279503,0.75,0.8375,0.85,0.725
1275,892,0.7877795031055901,0.04719851597565741,0.00594625473022461,0.0013258392625022845,0.0046112060546875,0.0021392919771289235,entropy,10,3,7,random,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 7, 'splitter': 'random'}",0.7763975155279503,0.8,0.86875,0.76875,0.725
736,892,0.7877795031055901,0.020756322176734156,0.006668615341186524,0.0023388170305946596,0.0031613826751708983,0.0004939060870377677,gini,14,4,8,best,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 8, 'splitter': 'best'}",0.7763975155279503,0.7625,0.825,0.7875,0.7875
1307,892,0.7877795031055901,0.040228409244020415,0.009821748733520508,0.0046393994102764445,0.008326005935668946,0.008612622779379579,entropy,11,1,8,random,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'random'}",0.7763975155279503,0.7875,0.85,0.8,0.725
1304,892,0.7877795031055901,0.04464666740423507,0.016381454467773438,0.011438472030976535,0.002569150924682617,0.0001922175121335552,entropy,11,1,7,best,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'best'}",0.7763975155279503,0.7625,0.875,0.775,0.75
485,898,0.78777950310559,0.03944394643420439,0.004601192474365234,0.0002564912969054472,0.0030936717987060545,0.00027328928241611227,gini,9,4,7,random,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 4, 'min_samples_split': 7, 'splitter': 'random'}",0.7763975155279503,0.7625,0.85,0.8125,0.7375
718,899,0.7877717391304347,0.03787345547332067,0.006423234939575195,0.0009612441399259023,0.0038660049438476564,0.0010557858407055944,gini,14,2,9,best,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 9, 'splitter': 'best'}",0.782608695652174,0.78125,0.85,0.79375,0.73125
675,900,0.7877639751552795,0.029848010512099784,0.004884576797485352,0.00025424689880304286,0.0033292293548583983,0.001049257975748657,gini,13,3,7,random,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 3, 'min_samples_split': 7, 'splitter': 'random'}",0.7888198757763976,0.7875,0.83125,0.79375,0.7375
539,900,0.7877639751552795,0.04524548299587948,0.004937458038330078,0.0004814581456668989,0.002811145782470703,0.00014512493278553257,gini,10,4,9,random,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 9, 'splitter': 'random'}",0.7888198757763976,0.7625,0.85,0.81875,0.71875
261,902,0.7865916149068323,0.054018459593839996,0.006073522567749024,0.001712385303660519,0.00409994125366211,0.0022753482841236755,gini,5,2,5,random,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",0.7267080745341615,0.75625,0.86875,0.83125,0.75
1133,903,0.786583850931677,0.04985576419325907,0.004550361633300781,0.00020509905296784976,0.004664564132690429,0.0033137391974608302,entropy,7,4,6,random,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 4, 'min_samples_split': 6, 'splitter': 'random'}",0.7329192546583851,0.7875,0.86875,0.80625,0.7375
451,904,0.7865760869565217,0.035661700079384684,0.0049534797668457035,0.0003095481470165551,0.0032167434692382812,0.00040202906873551027,gini,9,1,5,random,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",0.7391304347826086,0.76875,0.84375,0.80625,0.775
1180,904,0.7865760869565217,0.03840419055978118,0.009224224090576171,0.004923088499851115,0.003198099136352539,0.0005262626944018602,entropy,8,4,5,best,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'best'}",0.7391304347826086,0.7875,0.85,0.8,0.75625
1335,906,0.7865760869565216,0.041719382216806454,0.012928581237792969,0.008477530459196242,0.0024990081787109376,9.7944789844999e-05,entropy,11,4,7,random,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 4, 'min_samples_split': 7, 'splitter': 'random'}",0.7391304347826086,0.79375,0.83125,0.83125,0.7375
1103,907,0.7865683229813666,0.04570528267788872,0.0043906688690185545,0.00014526704525837336,0.0027723312377929688,1.2740567762031776e-05,entropy,7,1,6,random,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'random'}",0.7453416149068323,0.74375,0.85625,0.825,0.7625
903,908,0.7865683229813665,0.04771239738962731,0.004134273529052735,0.00013487772060534375,0.0030800342559814454,0.00017894553110497558,entropy,3,1,6,random,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'random'}",0.7453416149068323,0.7875,0.875,0.78125,0.74375
909,908,0.7865683229813665,0.050108361225106084,0.004369354248046875,0.00025833203041865344,0.00472564697265625,0.0016392121164968414,entropy,3,1,9,random,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 9, 'splitter': 'random'}",0.7453416149068323,0.78125,0.88125,0.78125,0.74375
911,908,0.7865683229813665,0.04771239738962731,0.004873466491699219,0.0009486221770966066,0.002774620056152344,0.0001128139276727165,entropy,3,2,5,random,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",0.7453416149068323,0.7875,0.875,0.78125,0.74375
933,908,0.7865683229813665,0.050108361225106084,0.005657672882080078,0.0010446253057248462,0.005037689208984375,0.004492418189258386,entropy,3,4,6,random,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 6, 'splitter': 'random'}",0.7453416149068323,0.78125,0.88125,0.78125,0.74375
1437,912,0.7865683229813664,0.04671961969735754,0.005615425109863281,0.0008337483107434323,0.004182195663452149,0.0012839630858834656,entropy,13,4,8,random,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 4, 'min_samples_split': 8, 'splitter': 'random'}",0.7453416149068323,0.7875,0.8625,0.80625,0.73125
453,913,0.7865605590062111,0.035572043231097174,0.005075311660766602,0.0003449899736690242,0.003063821792602539,0.00015943038796953612,gini,9,1,6,random,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'random'}",0.7515527950310559,0.7625,0.84375,0.8125,0.7625
1063,913,0.7865605590062111,0.0467679939663339,0.005642843246459961,0.0005200696423850813,0.0034832477569580076,0.0006842301757050699,entropy,6,2,6,random,"{'criterion': 'entropy', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 6, 'splitter': 'random'}",0.7515527950310559,0.76875,0.85625,0.825,0.73125
1460,913,0.7865605590062111,0.042201839529042405,0.008295202255249023,0.0012048633581007852,0.0031951904296875,0.0007544306882440571,entropy,14,2,5,best,"{'criterion': 'entropy', 'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'best'}",0.7515527950310559,0.7625,0.86875,0.78125,0.76875
597,916,0.786560559006211,0.04824800783073893,0.005010843276977539,0.0008872512859512371,0.004553985595703125,0.0016502744525827946,gini,11,5,8,random,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 5, 'min_samples_split': 8, 'splitter': 'random'}",0.7515527950310559,0.7625,0.875,0.8,0.74375
697,917,0.7865527950310559,0.05004072379032874,0.005046319961547851,0.00028478779018544696,0.002984905242919922,0.00029108346909175993,gini,13,5,8,random,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 5, 'min_samples_split': 8, 'splitter': 'random'}",0.7577639751552795,0.74375,0.85625,0.8375,0.7375
1406,917,0.7865527950310559,0.04206779097433065,0.005500936508178711,0.0001790731204671386,0.002848386764526367,9.935105591539462e-05,entropy,13,1,8,best,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'best'}",0.7577639751552795,0.76875,0.86875,0.78125,0.75625
1262,917,0.7865527950310559,0.040747073974212865,0.005763483047485351,0.0002691013677565912,0.0027813434600830076,0.00016329221471904373,entropy,10,2,6,best,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 6, 'splitter': 'best'}",0.7577639751552795,0.76875,0.8625,0.79375,0.75
905,920,0.7865527950310558,0.05004072379032876,0.004448890686035156,0.00035623418727369306,0.00520014762878418,0.004943636328892265,entropy,3,1,7,random,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'random'}",0.7577639751552795,0.78125,0.875,0.79375,0.725
304,920,0.7865527950310558,0.05336500761229192,0.005775642395019531,0.001064396844457945,0.0036432743072509766,0.0010864342614844815,gini,6,1,7,best,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'best'}",0.7577639751552795,0.78125,0.8875,0.775,0.73125
532,920,0.7865527950310558,0.024767903372307772,0.006814718246459961,0.0024321023371445013,0.003764915466308594,0.001116576203224206,gini,10,4,6,best,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 6, 'splitter': 'best'}",0.7577639751552795,0.7625,0.825,0.8,0.7875
1378,920,0.7865527950310558,0.032176451598334696,0.010488128662109375,0.006301092369656601,0.0077362537384033205,0.009662052032226968,entropy,12,3,9,best,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 3, 'min_samples_split': 9, 'splitter': 'best'}",0.7577639751552795,0.78125,0.8375,0.80625,0.75
1264,924,0.7865450310559007,0.04702482533875595,0.007490873336791992,0.0013784777111960965,0.003144645690917969,0.000657613722902741,entropy,10,2,7,best,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'best'}",0.7639751552795031,0.75,0.875,0.79375,0.75
1208,924,0.7865450310559007,0.05923013758333254,0.008141756057739258,0.001697082357309286,0.0034438610076904298,0.0012642770040896527,entropy,9,1,9,best,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 9, 'splitter': 'best'}",0.7639751552795031,0.70625,0.88125,0.81875,0.7625
732,926,0.7865450310559006,0.02998056367282817,0.00575566291809082,0.0008923727334835473,0.00326690673828125,0.0007856522840154918,gini,14,4,6,best,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 4, 'min_samples_split': 6, 'splitter': 'best'}",0.7639751552795031,0.7625,0.84375,0.7875,0.775
1251,926,0.7865450310559006,0.05281533108994493,0.00625758171081543,0.0023524388740160454,0.0027573108673095703,0.0001418069134584417,entropy,10,1,5,random,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",0.7639751552795031,0.79375,0.86875,0.8,0.70625
1156,926,0.7865450310559006,0.04339595831572919,0.006293725967407226,0.001098918912725855,0.0032407760620117186,0.0007937396358911134,entropy,8,1,8,best,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'best'}",0.7639751552795031,0.75625,0.8625,0.80625,0.74375
1279,929,0.7865372670807453,0.04122682065933088,0.004582881927490234,0.00015002254884746052,0.00276036262512207,0.0002449947555797818,entropy,10,3,9,random,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 9, 'splitter': 'random'}",0.7701863354037267,0.74375,0.85,0.81875,0.75
695,929,0.7865372670807453,0.04415484958276534,0.0047795772552490234,0.00026885138690708663,0.003221416473388672,0.0003053155072537704,gini,13,5,7,random,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 5, 'min_samples_split': 7, 'splitter': 'random'}",0.7701863354037267,0.75625,0.85,0.825,0.73125
1152,929,0.7865372670807453,0.04344134829487491,0.005206394195556641,9.21213601485421e-05,0.0029649257659912108,0.00013804690205496557,entropy,8,1,6,best,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'best'}",0.7701863354037267,0.74375,0.85,0.825,0.74375
293,929,0.7865372670807453,0.03596388107082762,0.0053654670715332035,0.0010410548236571247,0.003647041320800781,0.0006170963981219381,gini,5,5,6,random,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 6, 'splitter': 'random'}",0.7701863354037267,0.75625,0.84375,0.8125,0.75
1211,929,0.7865372670807453,0.023310957545253953,0.005595684051513672,0.0008553078895265356,0.003459644317626953,0.0007917781207206,entropy,9,2,5,random,"{'criterion': 'entropy', 'max_depth': 9, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",0.7701863354037267,0.75625,0.79375,0.825,0.7875
1383,929,0.7865372670807453,0.034860805235631495,0.0075489521026611325,0.0038984597588418084,0.0046252250671386715,0.0011264314166230375,entropy,12,4,6,random,"{'criterion': 'entropy', 'max_depth': 12, 'min_samples_leaf': 4, 'min_samples_split': 6, 'splitter': 'random'}",0.7701863354037267,0.76875,0.84375,0.80625,0.74375
715,929,0.7865372670807453,0.0408460615197675,0.007978391647338868,0.0061124772230504235,0.003252744674682617,0.00032962677034616345,gini,14,2,7,random,"{'criterion': 'gini', 'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'random'}",0.7701863354037267,0.75625,0.84375,0.825,0.7375
1104,929,0.7865372670807453,0.05344062819313255,0.008293914794921874,0.0037909896496929676,0.006197595596313476,0.006755517742620061,entropy,7,1,7,best,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'best'}",0.7701863354037267,0.71875,0.875,0.8125,0.75625
187,937,0.7865295031055901,0.03469003701451413,0.004872608184814453,0.0007482662237416126,0.003129863739013672,0.0002354780344770443,gini,3,4,8,random,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 8, 'splitter': 'random'}",0.7763975155279503,0.78125,0.85,0.78125,0.74375
197,937,0.7865295031055901,0.03812346610774474,0.00496068000793457,0.0004928444005473003,0.003553485870361328,0.0005314086802287873,gini,3,5,8,random,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 8, 'splitter': 'random'}",0.7763975155279503,0.79375,0.85,0.78125,0.73125
584,937,0.7865295031055901,0.020923041558730444,0.005220270156860352,0.00026923024047145847,0.0029589653015136717,0.00018885583376215503,gini,11,4,7,best,"{'criterion': 'gini', 'max_depth': 11, 'min_samples_leaf': 4, 'min_samples_split': 7, 'splitter': 'best'}",0.7763975155279503,0.7625,0.825,0.78125,0.7875
481,937,0.7865295031055901,0.04677364287788972,0.00565485954284668,0.0013743767271205058,0.003640413284301758,0.0010161026039748632,gini,9,4,5,random,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 4, 'min_samples_split': 5, 'splitter': 'random'}",0.7763975155279503,0.75,0.8625,0.8125,0.73125
508,937,0.7865295031055901,0.042208099555279224,0.005769062042236328,0.0004515594111508053,0.0034137725830078124,0.0012244396522711302,gini,10,1,9,best,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 9, 'splitter': 'best'}",0.7763975155279503,0.7625,0.8625,0.79375,0.7375
668,937,0.7865295031055901,0.034914519444900864,0.005818367004394531,0.0002204305287795078,0.002798938751220703,0.00011925559098374184,gini,13,2,9,best,"{'criterion': 'gini', 'max_depth': 13, 'min_samples_leaf': 2, 'min_samples_split': 9, 'splitter': 'best'}",0.7763975155279503,0.775,0.85,0.7875,0.74375
1250,937,0.7865295031055901,0.04524542704040226,0.006160593032836914,0.0009989881241353937,0.003911447525024414,0.0011095306131308452,entropy,10,1,5,best,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",0.7763975155279503,0.75625,0.8625,0.80625,0.73125
1007,937,0.7865295031055901,0.03708468239136424,0.007568502426147461,0.004444688866790994,0.003118467330932617,0.0007208385566473192,entropy,5,1,8,random,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'random'}",0.7763975155279503,0.75,0.85625,0.7875,0.7625
195,945,0.7865217391304349,0.03382976466539028,0.005898094177246094,0.0013233584652658373,0.004298973083496094,0.0013793249275545973,gini,3,5,7,random,"{'criterion': 'gini', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 7, 'splitter': 'random'}",0.782608695652174,0.75,0.85,0.78125,0.76875
305,945,0.7865217391304349,0.054234011259685466,0.005966997146606446,0.0010881880989640077,0.003441619873046875,0.0009445420082917848,gini,6,1,7,random,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 7, 'splitter': 'random'}",0.782608695652174,0.7375,0.875,0.8125,0.725
1047,947,0.7865217391304348,0.03584798428525222,0.006200075149536133,0.0022309402419858904,0.0033616542816162108,0.0012660065020486605,entropy,5,5,8,random,"{'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 8, 'splitter': 'random'}",0.782608695652174,0.75625,0.84375,0.80625,0.74375
1303,948,0.786498447204969,0.052269295022903034,0.009578275680541991,0.005059607542496512,0.007214260101318359,0.006038091919420945,entropy,11,1,6,random,"{'criterion': 'entropy', 'max_depth': 11, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'random'}",0.8012422360248447,0.775,0.8625,0.79375,0.7
235,949,0.7864906832298136,0.03792076005120417,0.0046722412109375,0.00016653563520593165,0.0030146121978759767,0.0001524938651306768,gini,4,4,7,random,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 7, 'splitter': 'random'}",0.8074534161490683,0.73125,0.8375,0.8,0.75625
1151,950,0.785333850931677,0.042999207558082335,0.004565763473510742,0.00011876197815507496,0.0028682708740234374,5.0826144046162535e-05,entropy,8,1,5,random,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'random'}",0.7329192546583851,0.7875,0.85625,0.8,0.75
277,951,0.7853260869565217,0.047540215291301424,0.004998922348022461,0.000707431805673205,0.0035155773162841796,0.0005748767961914317,gini,5,3,8,random,"{'criterion': 'gini', 'max_depth': 5, 'min_samples_leaf': 3, 'min_samples_split': 8, 'splitter': 'random'}",0.7391304347826086,0.75625,0.875,0.7875,0.76875
925,952,0.7853183229813665,0.04791678904224626,0.004152727127075195,0.0002336651641573967,0.0029402732849121093,0.00022408346218818616,entropy,3,3,7,random,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 7, 'splitter': 'random'}",0.7453416149068323,0.775,0.875,0.7875,0.74375
919,952,0.7853183229813665,0.047753467644969315,0.004250288009643555,0.00017304058470609467,0.002993011474609375,0.0001323214608242431,entropy,3,2,9,random,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 9, 'splitter': 'random'}",0.7453416149068323,0.78125,0.875,0.78125,0.74375
312,952,0.7853183229813665,0.053756568641600715,0.005332422256469726,0.0002653576892786466,0.003322315216064453,0.00027184433277093633,gini,6,2,6,best,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 2, 'min_samples_split': 6, 'splitter': 'best'}",0.7453416149068323,0.78125,0.8875,0.775,0.7375
1161,952,0.7853183229813665,0.0414474808899061,0.0055520057678222655,0.0012341298142298095,0.0036095142364501952,0.0011804779754176916,entropy,8,2,5,random,"{'criterion': 'entropy', 'max_depth': 8, 'min_samples_leaf': 2, 'min_samples_split': 5, 'splitter': 'random'}",0.7453416149068323,0.75625,0.85,0.81875,0.75625
941,952,0.7853183229813665,0.047753467644969315,0.005619859695434571,0.0012521012118507648,0.002892160415649414,0.00019498632294437816,entropy,3,5,5,random,"{'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 5, 'splitter': 'random'}",0.7453416149068323,0.78125,0.875,0.78125,0.74375
306,952,0.7853183229813665,0.05727472105666805,0.005710458755493164,0.0014486307733696836,0.004388284683227539,0.002061278782300406,gini,6,1,8,best,"{'criterion': 'gini', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'best'}",0.7453416149068323,0.78125,0.89375,0.775,0.73125
500,952,0.7853183229813665,0.04237946049820753,0.005767917633056641,0.0007396485920512314,0.0033078670501708986,0.0011174851437165648,gini,10,1,5,best,"{'criterion': 'gini', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5, 'splitter': 'best'}",0.7453416149068323,0.775,0.8625,0.79375,0.75
1119,959,0.7853105590062113,0.04909069827523921,0.005555391311645508,0.0003932644323664216,0.0036708831787109373,0.0008759344330095312,entropy,7,2,9,random,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 9, 'splitter': 'random'}",0.7515527950310559,0.75625,0.85625,0.83125,0.73125
456,959,0.7853105590062113,0.04562643594617678,0.006095314025878906,0.001149207829040919,0.0036324977874755858,0.0008508319858776949,gini,9,1,8,best,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'best'}",0.7515527950310559,0.76875,0.875,0.775,0.75625
1462,959,0.7853105590062113,0.04697628824365091,0.010755014419555665,0.0074018033112173915,0.004126787185668945,0.0020543415471696203,entropy,14,2,6,best,"{'criterion': 'entropy', 'max_depth': 14, 'min_samples_leaf': 2, 'min_samples_split': 6, 'splitter': 'best'}",0.7515527950310559,0.73125,0.86875,0.7875,0.7875
488,962,0.7853105590062112,0.03691912319043577,0.005473566055297851,0.00031337284559659304,0.0030130386352539063,0.0002932667768581588,gini,9,4,9,best,"{'criterion': 'gini', 'max_depth': 9, 'min_samples_leaf': 4, 'min_samples_split': 9, 'splitter': 'best'}",0.7515527950310559,0.7625,0.85625,0.78125,0.775
1115,962,0.7853105590062112,0.048288421564082744,0.005967521667480468,0.0012529035716275095,0.0033881664276123047,0.0009421925908847206,entropy,7,2,7,random,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 7, 'splitter': 'random'}",0.7515527950310559,0.76875,0.85625,0.825,0.725
